user_id,travel_reason,expectations_from_neighbor,conversation_trigger,openness_score
b194b910-d3ff-4a84-b116-6caf3ed56d2c,Loisirs/vacances,Discussion sympa,Le trajet est long,5
c8cbbc65-e53a-42f6-94f2-54bea43d1db2,Autre,Rester tranquille,Jamais,1
5870c4b3-3e67-434a-85ba-ea155d25bac8,Autre,Réseautage pro,Il/elle partage mes centres d’intérêt,3
c9b61931-a3c7-4c98-9e49-3f2675ce89d4,Loisirs/vacances,Rester tranquille,Jamais,5
0d0c27ac-47fd-4139-b509-fd03149bcad4,Loisirs/vacances,Réseautage pro,Il/elle partage mes centres d’intérêt,3
84ee8c4b-28d9-4491-951b-d4e92e45f64a,Travail/études,Rester tranquille,Jamais,5
3a29e430-9a36-4caa-b8a3-afa0f1963631,Visite famille/amis,Rester tranquille,Le trajet est long,4
c3f0a52b-21f4-49d8-a38f-0a121acd2b47,Autre,Rester tranquille,La conversation est légère,5
5715267e-2c38-450a-b16a-78c81a81c7b7,Visite famille/amis,Échanger sur un sujet commun,Ça dépend,5
b82a746d-1783-4715-891b-3e5c5211013c,Loisirs/vacances,Échanger sur un sujet commun,Le trajet est long,2
e89553cb-b003-4562-aa69-bd8832154273,Visite famille/amis,Rester tranquille,Jamais,5
cb81e1ea-d658-4835-af72-ab388b21e8ba,Visite famille/amis,Autre,Jamais,5
73899991-9218-4ee1-864e-199c44a9fa20,Visite famille/amis,Autre,Ça dépend,4
a5605659-f660-46cc-9722-d62ef7b33502,Visite famille/amis,Rester tranquille,Il/elle partage mes centres d’intérêt,4
f2e308a7-491c-4d93-8b69-f680efd94c7e,Visite famille/amis,Autre,Le trajet est long,2
49a9b03a-5e77-44b4-b689-286fe06f566a,Travail/études,Discussion sympa,La conversation est légère,4
05d4b171-dcec-4457-9db0-7154ad5858c5,Travail/études,Réseautage pro,Jamais,4
24142148-c603-4702-b4ae-37da2568553d,Autre,Autre,La conversation est légère,3
b6537564-87fd-44b7-bad3-117298dbb982,Autre,Discussion sympa,Ça dépend,2
15a11931-b6e7-4602-89d3-1361949e0722,Visite famille/amis,Échanger sur un sujet commun,Jamais,2
0db7a339-7885-423e-a9c3-fefe52621cb8,Travail/études,Échanger sur un sujet commun,Il/elle partage mes centres d’intérêt,5
b7cbe2b4-1cee-44f3-bd60-7ad803872ccd,Loisirs/vacances,Échanger sur un sujet commun,Ça dépend,4
4f9a7570-c5ee-486c-bac3-da876076da9e,Loisirs/vacances,Autre,La conversation est légère,2
2a637eea-c5a0-4628-b8e2-66f413a59b8c,Visite famille/amis,Autre,Le trajet est long,4
f1762106-607a-4c41-82cf-fa7621113d2e,Autre,Autre,Jamais,5
3d845bb9-464b-40c5-a877-92e9490302f7,Autre,Réseautage pro,Jamais,3
a9b11a9e-279e-49ff-bc39-15db1d439ed1,Loisirs/vacances,Discussion sympa,La conversation est légère,4
139c7a2a-512e-49ac-a90a-3def553f3a74,Travail/études,Échanger sur un sujet commun,Jamais,4
1d371a92-7d72-437c-bf6e-873e80563357,Travail/études,Autre,La conversation est légère,5
2d3e0c77-822c-4f7d-bbbe-a97638632b46,Travail/études,Autre,Ça dépend,5
63873bde-f1fa-4dfc-8910-8638cea89f2b,Travail/études,Échanger sur un sujet commun,Il/elle partage mes centres d’intérêt,2
1c11a499-5f9f-4b4a-8f9b-4b0418300820,Autre,Discussion sympa,La conversation est légère,4
e455a84f-a5f0-4426-8e9f-be2390d65906,Visite famille/amis,Autre,La conversation est légère,2
b340f0e3-4682-4daf-bc83-f4375af33c4b,Loisirs/vacances,Réseautage pro,La conversation est légère,1
7142a487-a7d5-478e-852a-8603edcce46c,Loisirs/vacances,Réseautage pro,Jamais,1
c2f1ad67-f62a-4ccc-9a54-6941366d5143,Visite famille/amis,Autre,Jamais,1
7ffce960-e326-4c60-8b89-5eea484400ce,Visite famille/amis,Échanger sur un sujet commun,Ça dépend,1
7ab7f5ba-0510-450c-994b-b4f9f5bcd54b,Travail/études,Autre,Le trajet est long,2
7473b3c0-3594-4401-88a8-9eb77ffdc397,Autre,Réseautage pro,Le trajet est long,5
3748b541-1627-4def-bc02-bc1325939adc,Autre,Rester tranquille,La conversation est légère,1
8a8a6663-9831-4043-a8e4-b0d93fd3ad55,Loisirs/vacances,Échanger sur un sujet commun,Il/elle partage mes centres d’intérêt,1
8e996224-0949-4c36-9be3-1622b8ea66af,Loisirs/vacances,Discussion sympa,La conversation est légère,3
117d8aa8-f3f4-4395-b442-9417706313a6,Visite famille/amis,Autre,Le trajet est long,3
85ad81c1-5463-443e-b5e6-52dbb47afa80,Visite famille/amis,Autre,Jamais,1
4246ea67-8ffd-4746-be3a-6e731dac2dbe,Loisirs/vacances,Autre,Le trajet est long,4
82b644b9-cf06-46d5-94d4-858d8c9ca872,Autre,Discussion sympa,Ça dépend,3
b998ea01-418a-4da1-8e70-d8d06d1c4f48,Loisirs/vacances,Réseautage pro,Il/elle partage mes centres d’intérêt,1
12b07450-b1a3-405e-b032-9518338846ad,Travail/études,Discussion sympa,La conversation est légère,1
d83f7b4b-9549-42ff-bb14-f6757ade4d41,Travail/études,Réseautage pro,Ça dépend,3
c93113d3-f057-4af3-96d0-b31b28475fc2,Loisirs/vacances,Réseautage pro,Le trajet est long,1
7a583ab5-128c-4b43-9c14-d9b8f772199a,Autre,Autre,Jamais,4
e2cb4ce7-8eeb-45ec-a8d7-e08af12dfac4,Autre,Discussion sympa,La conversation est légère,1
4b95da25-16fe-441d-96c7-4650bdb073e6,Visite famille/amis,Discussion sympa,Il/elle partage mes centres d’intérêt,1
6ca0e9e8-3f38-41e4-ab39-450e9796f157,Visite famille/amis,Rester tranquille,Il/elle partage mes centres d’intérêt,2
13ed5a5a-3895-4f7f-90fc-bdde93e25019,Travail/études,Autre,Ça dépend,5
0a3c4135-7562-4a5c-8652-c0020de8619a,Autre,Autre,Il/elle partage mes centres d’intérêt,3
6e1ca690-b379-495a-9032-a163309d65d1,Visite famille/amis,Autre,La conversation est légère,4
183845ec-b2cf-465a-9bea-9b74d2d89ed1,Travail/études,Réseautage pro,Le trajet est long,5
56e3cb5c-0b71-4241-aa14-41f35735c2b5,Travail/études,Discussion sympa,Jamais,2
0b6197a1-f679-4498-a530-75e6753a0c98,Visite famille/amis,Réseautage pro,Jamais,5
b45c1ef7-c8c2-497a-a55f-3ae559fdf20d,Loisirs/vacances,Discussion sympa,Il/elle partage mes centres d’intérêt,4
79041845-300d-4f9d-b647-85ab4475f958,Travail/études,Autre,Jamais,3
080d5077-21cd-47a3-8c3b-8bed0958bd9d,Autre,Rester tranquille,Ça dépend,5
cbf3b191-f062-4ded-9dd3-c4ee4ae6bed7,Visite famille/amis,Rester tranquille,Ça dépend,5
d89a9d7f-1971-41df-ba87-666e3633d8c0,Autre,Échanger sur un sujet commun,Le trajet est long,5
c125010e-108e-43c1-930f-b23b4aaa4d4e,Autre,Rester tranquille,Jamais,5
c48142cf-0bc5-4070-9dcd-fd3e752a2bc2,Loisirs/vacances,Rester tranquille,La conversation est légère,2
f9784caa-9ac2-43b0-b1dc-4b7bd3cd0753,Visite famille/amis,Autre,Ça dépend,2
5e3a85be-6333-4a6d-b201-5bd0504aa0c5,Visite famille/amis,Discussion sympa,Jamais,3
0384e91f-38fc-40fb-a40c-a3b17e175490,Loisirs/vacances,Rester tranquille,Le trajet est long,4
4a0c66ae-33cc-4e6f-8a00-8d8cc597452c,Travail/études,Autre,La conversation est légère,4
eb0d9f20-90f0-4a9f-8f7e-f15d6981d85c,Visite famille/amis,Réseautage pro,La conversation est légère,5
2d770aef-469e-45ef-adf6-15066933b30d,Autre,Discussion sympa,Ça dépend,1
9233335c-9495-45b3-ad16-31101a5e1430,Loisirs/vacances,Rester tranquille,Il/elle partage mes centres d’intérêt,5
1e75fda0-a99a-4cfd-84f6-248f52bf3387,Loisirs/vacances,Rester tranquille,La conversation est légère,1
1e596b2c-ff8f-4aba-aa8d-3d3d878b4147,Travail/études,Discussion sympa,Il/elle partage mes centres d’intérêt,3
d6d81d1f-b041-44f2-9880-4c3cb3c55f93,Visite famille/amis,Échanger sur un sujet commun,Le trajet est long,2
9a295278-097c-400f-8b4d-6f250c21cfb9,Autre,Discussion sympa,Ça dépend,4
95962c14-7979-4771-9fce-5bd54fe58570,Autre,Réseautage pro,Ça dépend,1
42816e77-c6b3-4365-a66a-4dde69863cab,Autre,Discussion sympa,Jamais,2
92f1aed0-73ad-41e5-a68d-54b521944109,Autre,Échanger sur un sujet commun,Ça dépend,1
1c6ae5c8-ac28-4aa4-b33c-da721de8ff3e,Loisirs/vacances,Discussion sympa,La conversation est légère,4
3c901b40-0b44-4b0b-940b-3aec909ec86b,Travail/études,Échanger sur un sujet commun,Le trajet est long,1
942df325-e710-4686-bd30-8e0916b3c403,Visite famille/amis,Échanger sur un sujet commun,Ça dépend,2
82340417-13bb-4bb5-949e-82ae9f99f0c0,Loisirs/vacances,Échanger sur un sujet commun,Le trajet est long,2
6be362e7-c0d8-486b-9383-4db89a1e8721,Visite famille/amis,Discussion sympa,Jamais,2
1c37cd3d-6e36-4687-984b-5601f95a93e6,Autre,Rester tranquille,La conversation est légère,4
fe3afbf0-d054-4ed5-95f7-441c51d66abd,Visite famille/amis,Réseautage pro,Il/elle partage mes centres d’intérêt,4
0e70a6cb-5fb0-4122-83ea-c78bc278ee70,Loisirs/vacances,Autre,Ça dépend,1
888e6878-8aa7-4196-8d84-6e126628586b,Loisirs/vacances,Discussion sympa,Il/elle partage mes centres d’intérêt,3
159d737b-31f4-49cb-bb56-792f988b1bd4,Travail/études,Autre,La conversation est légère,4
6609c72d-d677-4641-95a8-f3b0e759d586,Visite famille/amis,Rester tranquille,Ça dépend,5
3664f8bb-8d4e-4b2b-ac00-2045a9e9ebb6,Travail/études,Discussion sympa,La conversation est légère,1
48580151-8476-4ab6-9b2f-717bed822526,Loisirs/vacances,Rester tranquille,Le trajet est long,3
7724477a-17ab-403e-894c-a99b97f5ac92,Travail/études,Discussion sympa,La conversation est légère,3
7331ea95-2056-4be8-99b8-6ad57652dd92,Travail/études,Discussion sympa,Il/elle partage mes centres d’intérêt,3
ccc89ba2-163c-40c6-8a9c-369cf8f636c4,Loisirs/vacances,Réseautage pro,Ça dépend,5
2e59bbff-f748-46d6-858a-f1c1ab0922ef,Loisirs/vacances,Rester tranquille,Le trajet est long,5
7c4f2bb2-4d4c-4b97-acc9-70499cfc6537,Autre,Réseautage pro,Ça dépend,5
e632fecd-3e49-4860-bc99-646bc6a1ecae,Visite famille/amis,Autre,La conversation est légère,5
f2f84fe4-14cf-4390-a8f5-bffdd8bd2f70,Visite famille/amis,Discussion sympa,Ça dépend,2
9b2e6cc7-a1f8-44a2-b05c-70ce1328d371,Loisirs/vacances,Rester tranquille,Ça dépend,3
7761ad9a-4e59-4a0f-88f8-34a15b1d7916,Loisirs/vacances,Réseautage pro,La conversation est légère,1
79dfe0b8-e00d-4dc0-9d40-0db94135128b,Visite famille/amis,Discussion sympa,Il/elle partage mes centres d’intérêt,1
a4eb5c8f-6b74-4993-ab7c-131c43876fb3,Autre,Rester tranquille,Il/elle partage mes centres d’intérêt,3
82ae1ead-c983-4e53-ad6a-f00091e8a579,Autre,Rester tranquille,Ça dépend,2
ba7f62d0-af80-4f6f-b539-629c0c89367f,Visite famille/amis,Discussion sympa,Jamais,5
82b93e09-df6d-448b-a6f6-501a138d295f,Autre,Discussion sympa,Jamais,5
f40f5d95-bea7-4249-96ef-b905aa4d9406,Visite famille/amis,Rester tranquille,Jamais,4
e15d4002-5624-43bd-b7f5-bf0cf4fc37d5,Visite famille/amis,Discussion sympa,La conversation est légère,4
e916f0d5-82d8-4e70-b3a5-287eabcaaf12,Travail/études,Rester tranquille,Jamais,4
077a4aba-4b8a-4ad4-8f34-8ab48fe4262b,Autre,Rester tranquille,Ça dépend,5
ffd90900-fb57-42eb-9ae8-d46753bb0aa8,Autre,Discussion sympa,Le trajet est long,2
cf24a753-4cd7-41d2-ac6a-dd92c8f2ea93,Loisirs/vacances,Discussion sympa,Le trajet est long,1
6b132aa6-b98e-496e-b160-431bb928018e,Autre,Autre,La conversation est légère,1
a214dc7e-5fd4-433e-86e5-5d5bba398d92,Loisirs/vacances,Discussion sympa,Le trajet est long,1
d9129c7c-fce9-4495-ac97-28378800d9ee,Autre,Discussion sympa,Jamais,1
87febbc2-64ed-4db0-9ce2-8c578aae694e,Autre,Réseautage pro,Ça dépend,5
bef08122-2cba-4508-a661-e989a06c4182,Travail/études,Réseautage pro,La conversation est légère,2
7c67c2ff-1142-417a-9741-56ffcd8db1f7,Loisirs/vacances,Échanger sur un sujet commun,Le trajet est long,3
bb3d7e1b-6f95-4bf8-93f8-cf56d97a039e,Visite famille/amis,Réseautage pro,La conversation est légère,2
a0f288e3-ea13-4c00-bfd1-d5c896cbc0d5,Visite famille/amis,Réseautage pro,La conversation est légère,5
01e4ab58-4130-48c9-be49-f34fe6e0efc9,Autre,Échanger sur un sujet commun,Le trajet est long,1
83b66bc7-6e1b-4204-b7e3-2e8fb7ecf2e4,Travail/études,Autre,Ça dépend,1
5c42fc64-0c49-4244-bff7-c2fe046d4158,Loisirs/vacances,Réseautage pro,Le trajet est long,1
fdf2c575-f43f-4f51-b8de-0afd1517bcfd,Travail/études,Rester tranquille,Jamais,4
a8438232-aa37-4835-af37-f73b5b149584,Travail/études,Autre,Ça dépend,4
c3a0135f-b8b4-4455-8a26-eee20e8cd50a,Autre,Réseautage pro,Il/elle partage mes centres d’intérêt,3
f8047624-e336-4137-b422-a5f08bb13760,Visite famille/amis,Autre,Jamais,3
6f38514c-f7a2-4e20-b89e-464f0a1eadc8,Travail/études,Discussion sympa,Il/elle partage mes centres d’intérêt,2
af655f20-be17-4cfa-88fc-667007f9db2c,Visite famille/amis,Échanger sur un sujet commun,Jamais,1
515abf5e-3c64-4e94-beaa-fa5621dbd3d3,Loisirs/vacances,Réseautage pro,Jamais,4
90a7c3d6-3f97-42aa-b692-670136f75e5c,Loisirs/vacances,Autre,Il/elle partage mes centres d’intérêt,2
c5196352-9698-41ee-96b7-3933dae3b664,Loisirs/vacances,Réseautage pro,Le trajet est long,4
6ca92a04-48a8-4822-a3b5-08ac2ff42620,Visite famille/amis,Autre,Le trajet est long,4
f140ca0c-9a0c-4f28-a8a9-f30a0c48f91d,Loisirs/vacances,Discussion sympa,Jamais,2
3f9c9647-41b4-4beb-9958-5f43bbf93380,Autre,Rester tranquille,Il/elle partage mes centres d’intérêt,4
1b3c0a70-7c68-4fa0-9d16-85435a9144cc,Loisirs/vacances,Échanger sur un sujet commun,Ça dépend,3
9364778f-818f-47bc-9dce-d33c1001fddd,Autre,Autre,Il/elle partage mes centres d’intérêt,2
b010a835-e6f3-439d-baa7-5bac45b27e41,Autre,Autre,Jamais,1
4b470e27-e9a7-4745-84cf-2e373bd679c5,Loisirs/vacances,Discussion sympa,Il/elle partage mes centres d’intérêt,3
f4d2c761-1f44-4dcc-97c5-0e0be3fa78fc,Travail/études,Rester tranquille,Il/elle partage mes centres d’intérêt,3
6c403e42-b436-4b9c-aced-45a928366394,Travail/études,Discussion sympa,La conversation est légère,5
d8e1c86a-075c-4315-9179-1139bcc935c3,Autre,Réseautage pro,Il/elle partage mes centres d’intérêt,2
7ba1d75d-89ba-4219-9fc2-f00675773487,Autre,Réseautage pro,Jamais,2
aec7fb39-9451-473c-86dc-5cdb07e67900,Travail/études,Réseautage pro,La conversation est légère,3
42812824-29bf-4f56-8d01-58330011ad5f,Visite famille/amis,Autre,Il/elle partage mes centres d’intérêt,2
33fa3118-129b-408f-8690-2fd333357498,Loisirs/vacances,Discussion sympa,Ça dépend,2
5f48b5a1-e1cf-4a00-92e1-1c3cea0adbc9,Autre,Discussion sympa,La conversation est légère,3
70486576-68c3-4271-96fa-6ff4fbfbacf5,Autre,Discussion sympa,Le trajet est long,5
ab975cb1-9862-4cfb-8a89-94185ab2535b,Travail/études,Échanger sur un sujet commun,Le trajet est long,3
2362d17d-d31c-4a2e-8b68-14f1fcd28c38,Autre,Échanger sur un sujet commun,Jamais,3
f69abb4c-132d-4707-92b1-7a2fc977abbf,Travail/études,Discussion sympa,Il/elle partage mes centres d’intérêt,5
696cb09a-2d2e-4787-bf8f-7a5d83de2d54,Travail/études,Réseautage pro,La conversation est légère,4
f3ed931d-a80d-48d0-904f-c575989a168e,Travail/études,Réseautage pro,Il/elle partage mes centres d’intérêt,2
3f1f3a49-d4f0-4aa6-9920-8aaf13a50a8e,Visite famille/amis,Réseautage pro,Le trajet est long,2
8c432ccc-9d11-4d48-9bef-1274130b52d1,Autre,Réseautage pro,Jamais,5
03077922-54b1-4bf6-9cfd-c1f978c6a545,Travail/études,Autre,La conversation est légère,2
11b57872-43c3-4f92-9969-559ca9ec7057,Autre,Réseautage pro,Il/elle partage mes centres d’intérêt,3
9c0b86dd-3021-49be-8e0b-cb52c2e83858,Travail/études,Autre,Le trajet est long,5
67129caf-bea9-4860-a857-ef157ef9608d,Loisirs/vacances,Rester tranquille,Jamais,3
56877a0f-e26c-41cf-a8d9-a95bb3dce7b9,Visite famille/amis,Autre,Ça dépend,1
a5fc1dce-90fa-4e41-93c2-37a76cd294b5,Loisirs/vacances,Discussion sympa,Il/elle partage mes centres d’intérêt,4
dc227383-666b-4e4e-9cbd-24650b84566b,Visite famille/amis,Autre,Il/elle partage mes centres d’intérêt,1
5a7f44d7-01f6-4ba1-9f99-4cd7208258ea,Travail/études,Autre,La conversation est légère,1
c876c87c-fe28-4bd2-9698-6fe89d622fab,Travail/études,Discussion sympa,La conversation est légère,5
74497ad6-c503-4696-8baa-07cd2af9e82f,Travail/études,Échanger sur un sujet commun,Il/elle partage mes centres d’intérêt,5
285914f5-6199-4e07-bc0b-e23f74f4f2fa,Autre,Autre,Jamais,2
8cd7386e-d2d9-48d9-be7b-df132765fee4,Autre,Discussion sympa,La conversation est légère,5
b460ff78-8b66-4850-8ce6-2d70aa583a22,Autre,Autre,Ça dépend,2
fdfc1837-c118-4df5-8ea0-99e8d1e0d3dc,Travail/études,Rester tranquille,Il/elle partage mes centres d’intérêt,5
8e589974-93af-4b03-8961-4d1bf0736532,Visite famille/amis,Autre,Ça dépend,1
de0430ae-495a-404c-931e-c4dc252ff2c6,Loisirs/vacances,Échanger sur un sujet commun,Le trajet est long,1
a366c163-e47d-46e0-a004-1427d76c3826,Autre,Autre,La conversation est légère,1
85789221-55a1-4de0-9384-adfd1d9b0723,Loisirs/vacances,Autre,Jamais,5
1c6844f2-0bd2-4b09-9a51-f424397b83ea,Loisirs/vacances,Discussion sympa,Jamais,3
c91ab820-564e-4a4f-9c73-3ea3ace66c3e,Loisirs/vacances,Réseautage pro,Le trajet est long,2
6b429307-90aa-4d62-9993-6b768b098173,Visite famille/amis,Rester tranquille,Le trajet est long,5
c881a172-f16d-4129-8a1e-dab6a3ed522f,Travail/études,Échanger sur un sujet commun,Le trajet est long,4
8799744a-3b14-45b6-9b18-c0a92af3c7f1,Autre,Réseautage pro,La conversation est légère,2
41fe100e-e147-4b02-b1e6-ad861e93390d,Loisirs/vacances,Discussion sympa,La conversation est légère,2
ceba6385-bd18-4d1d-9d2d-83daec4856c5,Travail/études,Discussion sympa,Le trajet est long,5
84880051-7ae5-4516-8c04-e83e67b0f28e,Autre,Autre,La conversation est légère,2
348425a0-0541-4c5e-99ee-c5db40fdccb2,Travail/études,Rester tranquille,Ça dépend,3
0571bbe0-1ea3-4195-b68d-7ec201cc837c,Visite famille/amis,Autre,La conversation est légère,3
5b66009a-da2c-4c3c-8b65-e491c51d8646,Visite famille/amis,Rester tranquille,La conversation est légère,1
25dee215-6148-4615-b7ac-b7bbb36d70ee,Loisirs/vacances,Réseautage pro,La conversation est légère,1
1ebe80b2-f1fc-4a61-b6a6-e573df29bde5,Visite famille/amis,Échanger sur un sujet commun,La conversation est légère,1
92eea3fd-9fde-44fe-add6-9c4e6cab14ac,Travail/études,Autre,Il/elle partage mes centres d’intérêt,4
8d383855-d6a7-4275-8cf9-2d19772580bf,Loisirs/vacances,Autre,Le trajet est long,1
225098a3-152f-4ddc-a881-e88eacb812b5,Autre,Autre,Ça dépend,5
0f13af68-ffdb-4c4f-b309-234839596cfb,Autre,Rester tranquille,Il/elle partage mes centres d’intérêt,1
be07ea1c-e22b-47da-93ea-1e6b366a4466,Travail/études,Autre,Jamais,1
6b65a452-c102-4143-8da9-326a21685db4,Loisirs/vacances,Discussion sympa,Il/elle partage mes centres d’intérêt,1
30aaf8da-71ea-4741-878f-79ea319a5702,Autre,Discussion sympa,Le trajet est long,1
08d1eae5-fb80-48cc-8f20-539457be8817,Visite famille/amis,Discussion sympa,Il/elle partage mes centres d’intérêt,1
0346c030-7998-4715-9028-d69346eeb12a,Autre,Réseautage pro,Le trajet est long,1
0785d2f0-868e-482e-9e19-5e5472480051,Autre,Discussion sympa,Ça dépend,5
306de1f0-6caf-4e38-89f0-dc19a7022f95,Travail/études,Autre,La conversation est légère,5
6fd922d0-3247-40d6-a00f-39c8339107c9,Loisirs/vacances,Réseautage pro,Le trajet est long,4
bba114b8-b515-4629-ab5f-1673fe02ae08,Visite famille/amis,Discussion sympa,Jamais,4
6d989090-093e-40ae-a9cf-24f7cd81554e,Visite famille/amis,Discussion sympa,Ça dépend,5
a4bf372b-cea8-4e5b-a2dd-0e144ac40205,Visite famille/amis,Échanger sur un sujet commun,Le trajet est long,2
432b2504-6064-45d2-a43d-95c910d0dc1d,Travail/études,Autre,Il/elle partage mes centres d’intérêt,1
5d787561-f43d-4ba3-a871-15cd6ade9add,Loisirs/vacances,Autre,Ça dépend,3
03334a70-4381-4e15-9ebe-9f28c6489fd4,Visite famille/amis,Discussion sympa,Jamais,1
e9908bf8-d2a9-4c06-9cc0-2dd4cc464ec6,Travail/études,Discussion sympa,Le trajet est long,2
648d01d2-ebdf-4943-83f6-3103f24dd0d3,Visite famille/amis,Discussion sympa,Il/elle partage mes centres d’intérêt,4
b737d3d1-11b4-4f58-9847-420a77bfdaef,Autre,Discussion sympa,Jamais,1
c616c559-dbbb-4516-be71-26b57c013a03,Autre,Rester tranquille,La conversation est légère,1
3a66f7aa-0bc2-4d52-a1e3-15109a23f134,Loisirs/vacances,Échanger sur un sujet commun,Le trajet est long,5
e7200ccf-603b-4a6a-bca9-3166a8763077,Autre,Échanger sur un sujet commun,Il/elle partage mes centres d’intérêt,4
b306e2bf-4432-4483-9d7c-70a7352b759c,Visite famille/amis,Discussion sympa,Il/elle partage mes centres d’intérêt,4
b5cecaca-1296-4eca-9f29-f0b5c5f1c498,Autre,Réseautage pro,Il/elle partage mes centres d’intérêt,2
b43caefc-2676-45c2-a25c-2603f2cd08fa,Visite famille/amis,Discussion sympa,Il/elle partage mes centres d’intérêt,2
1d67f869-bbc4-4bc8-b749-6cf2dbd41a28,Autre,Échanger sur un sujet commun,Il/elle partage mes centres d’intérêt,4
becc4b3b-1a51-4585-b345-7212f08777eb,Loisirs/vacances,Échanger sur un sujet commun,Il/elle partage mes centres d’intérêt,2
f733a7bb-d839-4e28-92b4-167f5b4d8101,Visite famille/amis,Autre,Il/elle partage mes centres d’intérêt,2
30b278dc-c766-423d-ab5d-c5f678da4090,Autre,Autre,Ça dépend,1
f8e1daf6-03e3-4df9-a136-3ae589b18f25,Autre,Autre,Le trajet est long,2
29b0898e-9e54-4299-acba-a8c35bb9eb51,Travail/études,Rester tranquille,La conversation est légère,3
ac1cb8af-42d0-4547-b5d1-a10c0b99d224,Loisirs/vacances,Autre,La conversation est légère,2
bfb4af2e-c325-460a-8747-13bee54b8b0c,Travail/études,Autre,Ça dépend,4
c1f227a7-4e4b-4626-88d9-dea3e1d49aed,Visite famille/amis,Échanger sur un sujet commun,Jamais,3
0fbc5c2d-a9c4-43c3-a2d4-12b99d9eb6bc,Loisirs/vacances,Discussion sympa,La conversation est légère,4
d4ff58fd-5e98-4550-9be8-fe3a959113a6,Loisirs/vacances,Rester tranquille,Ça dépend,1
